name	template_name	type	unique	required_level	required_skill	creation_objvars	charges	tier	value	scripts	version	can_reverse_engineer	string_name	string_detail	comments
st_pr_meat_rack	object/tangible/storyteller/story_token_prop.iff	storyteller						1		object.autostack	2	0	Rack of Meats	This item will create a rack of cured meats.	
st_pr_banner_free_style	object/tangible/storyteller/story_token_prop.iff	storyteller						1		object.autostack	2	0	Large Banner	This item will create a large banner.	
st_pr_shuttle	object/tangible/storyteller/story_token_prop.iff	storyteller						1		object.autostack	2	0	Shuttle	This item will create a shuttle.	
st_pr_at_at	object/tangible/storyteller/story_token_prop.iff	storyteller						1		object.autostack	2	0	AT-AT	This item will create an AT-AT.	
st_pr_at_st	object/tangible/storyteller/story_token_prop.iff	storyteller						1		object.autostack	2	0	AT-ST	This item will create an AT-ST.	
st_pr_bantha_saddled	object/tangible/storyteller/story_token_prop.iff	storyteller						1		object.autostack	2	0	Saddled Bantha	This item will create a saddled bantha.	
st_pr_droid_lottery	object/tangible/storyteller/story_token_prop.iff	storyteller						1		systems.storyteller.prop_token		0	Lottery Droid	This item will create a lottery droid.	
st_pr_droid_race	object/tangible/storyteller/story_token_prop.iff	storyteller						1		systems.storyteller.prop_token		0	Race Coordinator Droid	This item will create a race coordinator droid.	
st_pr_droid_scavenger	object/tangible/storyteller/story_token_prop.iff	storyteller						1		systems.storyteller.prop_token		0	Scavenger Hunt Droid	This item will create a scavenger hunt droid.	
st_pr_jukebox	object/tangible/storyteller/story_token_prop.iff	storyteller						1		"systems.storyteller.prop_token,object.autostack"	2	0	Jukebox	This item will create a jukebox.	
st_pr_eventteam_nyms_main	object/tangible/storyteller/story_token_prop.iff	storyteller						1				0	Anniversary Event Main D?cor	This item will create the anniversary event's main decor.	
st_pr_eventteam_nyms_chair	object/tangible/storyteller/story_token_prop.iff	storyteller						1				0	Anniversary Event Chair	This item will create the anniversary event's chair.	
item_cs_dna_chuba	object/tangible/loot/beast/dna_container.iff							2		systems.beast.cs_dna		1	DNA Storage Device	Device that stores harvested DNA cores.	DNA for CS to give out to players who have been borked
item_cs_dna_angler	object/tangible/loot/beast/dna_container.iff							2		systems.beast.cs_dna		1	DNA Storage Device	Device that stores harvested DNA cores.	DNA for CS to give out to players who have been borked
item_cs_dna_bageraset	object/tangible/loot/beast/dna_container.iff							2		systems.beast.cs_dna		1	DNA Storage Device	Device that stores harvested DNA cores.	DNA for CS to give out to players who have been borked
item_cs_dna_bantha	object/tangible/loot/beast/dna_container.iff							2		systems.beast.cs_dna		1	DNA Storage Device	Device that stores harvested DNA cores.	DNA for CS to give out to players who have been borked
item_cs_dna_bark_mite	object/tangible/loot/beast/dna_container.iff							2		systems.beast.cs_dna		1	DNA Storage Device	Device that stores harvested DNA cores.	DNA for CS to give out to players who have been borked
item_cs_dna_bearded_jax	object/tangible/loot/beast/dna_container.iff							2		systems.beast.cs_dna		1	DNA Storage Device	Device that stores harvested DNA cores.	DNA for CS to give out to players who have been borked
item_cs_dna_blurrg	object/tangible/loot/beast/dna_container.iff							2		systems.beast.cs_dna		1	DNA Storage Device	Device that stores harvested DNA cores.	DNA for CS to give out to players who have been borked
item_cs_dna_boar_wolf	object/tangible/loot/beast/dna_container.iff							2		systems.beast.cs_dna		1	DNA Storage Device	Device that stores harvested DNA cores.	DNA for CS to give out to players who have been borked
item_cs_dna_bocatt	object/tangible/loot/beast/dna_container.iff							2		systems.beast.cs_dna		1	DNA Storage Device	Device that stores harvested DNA cores.	DNA for CS to give out to players who have been borked
item_cs_dna_bol	object/tangible/loot/beast/dna_container.iff							2		systems.beast.cs_dna		1	DNA Storage Device	Device that stores harvested DNA cores.	DNA for CS to give out to players who have been borked
item_cs_dna_bolle_bol	object/tangible/loot/beast/dna_container.iff							2		systems.beast.cs_dna		1	DNA Storage Device	Device that stores harvested DNA cores.	DNA for CS to give out to players who have been borked
item_cs_dna_bolma	object/tangible/loot/beast/dna_container.iff							2		systems.beast.cs_dna		1	DNA Storage Device	Device that stores harvested DNA cores.	DNA for CS to give out to players who have been borked
item_cs_dna_bordok	object/tangible/loot/beast/dna_container.iff							2		systems.beast.cs_dna		1	DNA Storage Device	Device that stores harvested DNA cores.	DNA for CS to give out to players who have been borked
item_cs_dna_borgle	object/tangible/loot/beast/dna_container.iff							2		systems.beast.cs_dna		1	DNA Storage Device	Device that stores harvested DNA cores.	DNA for CS to give out to players who have been borked
item_cs_dna_brackaset	object/tangible/loot/beast/dna_container.iff							2		systems.beast.cs_dna		1	DNA Storage Device	Device that stores harvested DNA cores.	DNA for CS to give out to players who have been borked
item_cs_dna_capper_spineflap	object/tangible/loot/beast/dna_container.iff							2		systems.beast.cs_dna		1	DNA Storage Device	Device that stores harvested DNA cores.	DNA for CS to give out to players who have been borked
item_cs_dna_carrion_spat	object/tangible/loot/beast/dna_container.iff							2		systems.beast.cs_dna		1	DNA Storage Device	Device that stores harvested DNA cores.	DNA for CS to give out to players who have been borked
item_cs_dna_choku	object/tangible/loot/beast/dna_container.iff							2		systems.beast.cs_dna		1	DNA Storage Device	Device that stores harvested DNA cores.	DNA for CS to give out to players who have been borked
item_cs_dna_condor_dragon	object/tangible/loot/beast/dna_container.iff							2		systems.beast.cs_dna		1	DNA Storage Device	Device that stores harvested DNA cores.	DNA for CS to give out to players who have been borked
item_cs_dna_corellian_butterfly	object/tangible/loot/beast/dna_container.iff							2		systems.beast.cs_dna		1	DNA Storage Device	Device that stores harvested DNA cores.	DNA for CS to give out to players who have been borked
item_cs_dna_corellian_sand_panther	object/tangible/loot/beast/dna_container.iff							2		systems.beast.cs_dna		1	DNA Storage Device	Device that stores harvested DNA cores.	DNA for CS to give out to players who have been borked
item_cs_dna_corellian_slice_hound	object/tangible/loot/beast/dna_container.iff							2		systems.beast.cs_dna		1	DNA Storage Device	Device that stores harvested DNA cores.	DNA for CS to give out to players who have been borked
item_cs_dna_cu_pa	object/tangible/loot/beast/dna_container.iff							2		systems.beast.cs_dna		1	DNA Storage Device	Device that stores harvested DNA cores.	DNA for CS to give out to players who have been borked
item_cs_dna_dalyrake	object/tangible/loot/beast/dna_container.iff							2		systems.beast.cs_dna		1	DNA Storage Device	Device that stores harvested DNA cores.	DNA for CS to give out to players who have been borked
item_cs_dna_dewback	object/tangible/loot/beast/dna_container.iff							2		systems.beast.cs_dna		1	DNA Storage Device	Device that stores harvested DNA cores.	DNA for CS to give out to players who have been borked
item_cs_dna_dune_lizard	object/tangible/loot/beast/dna_container.iff							2		systems.beast.cs_dna		1	DNA Storage Device	Device that stores harvested DNA cores.	DNA for CS to give out to players who have been borked
item_cs_dna_durni	object/tangible/loot/beast/dna_container.iff							2		systems.beast.cs_dna		1	DNA Storage Device	Device that stores harvested DNA cores.	DNA for CS to give out to players who have been borked
item_cs_dna_dwarf_nuna	object/tangible/loot/beast/dna_container.iff							2		systems.beast.cs_dna		1	DNA Storage Device	Device that stores harvested DNA cores.	DNA for CS to give out to players who have been borked
item_cs_dna_eopie	object/tangible/loot/beast/dna_container.iff							2		systems.beast.cs_dna		1	DNA Storage Device	Device that stores harvested DNA cores.	DNA for CS to give out to players who have been borked
item_cs_dna_falumpaset	object/tangible/loot/beast/dna_container.iff							2		systems.beast.cs_dna		1	DNA Storage Device	Device that stores harvested DNA cores.	DNA for CS to give out to players who have been borked
item_cs_dna_fambaa	object/tangible/loot/beast/dna_container.iff							2		systems.beast.cs_dna		1	DNA Storage Device	Device that stores harvested DNA cores.	DNA for CS to give out to players who have been borked
item_cs_dna_flewt	object/tangible/loot/beast/dna_container.iff							2		systems.beast.cs_dna		1	DNA Storage Device	Device that stores harvested DNA cores.	DNA for CS to give out to players who have been borked
item_cs_dna_flit	object/tangible/loot/beast/dna_container.iff							2		systems.beast.cs_dna		1	DNA Storage Device	Device that stores harvested DNA cores.	DNA for CS to give out to players who have been borked
item_cs_dna_fynock	object/tangible/loot/beast/dna_container.iff							2		systems.beast.cs_dna		1	DNA Storage Device	Device that stores harvested DNA cores.	DNA for CS to give out to players who have been borked
item_cs_dna_gackle_bat	object/tangible/loot/beast/dna_container.iff							2		systems.beast.cs_dna		1	DNA Storage Device	Device that stores harvested DNA cores.	DNA for CS to give out to players who have been borked
item_cs_dna_gaping_spider	object/tangible/loot/beast/dna_container.iff							2		systems.beast.cs_dna		1	DNA Storage Device	Device that stores harvested DNA cores.	DNA for CS to give out to players who have been borked
item_cs_dna_gnort	object/tangible/loot/beast/dna_container.iff							2		systems.beast.cs_dna		1	DNA Storage Device	Device that stores harvested DNA cores.	DNA for CS to give out to players who have been borked
item_cs_dna_gronda	object/tangible/loot/beast/dna_container.iff							2		systems.beast.cs_dna		1	DNA Storage Device	Device that stores harvested DNA cores.	DNA for CS to give out to players who have been borked
item_cs_dna_gualama	object/tangible/loot/beast/dna_container.iff							2		systems.beast.cs_dna		1	DNA Storage Device	Device that stores harvested DNA cores.	DNA for CS to give out to players who have been borked
item_cs_dna_gubbur	object/tangible/loot/beast/dna_container.iff							2		systems.beast.cs_dna		1	DNA Storage Device	Device that stores harvested DNA cores.	DNA for CS to give out to players who have been borked
item_cs_dna_guf_drolg	object/tangible/loot/beast/dna_container.iff							2		systems.beast.cs_dna		1	DNA Storage Device	Device that stores harvested DNA cores.	DNA for CS to give out to players who have been borked
item_cs_dna_gulginaw	object/tangible/loot/beast/dna_container.iff							2		systems.beast.cs_dna		1	DNA Storage Device	Device that stores harvested DNA cores.	DNA for CS to give out to players who have been borked
item_cs_dna_gurk	object/tangible/loot/beast/dna_container.iff							2		systems.beast.cs_dna		1	DNA Storage Device	Device that stores harvested DNA cores.	DNA for CS to give out to players who have been borked
item_cs_dna_grunaset	object/tangible/loot/beast/dna_container.iff							2		systems.beast.cs_dna		1	DNA Storage Device	Device that stores harvested DNA cores.	DNA for CS to give out to players who have been borked
item_cs_dna_gurreck	object/tangible/loot/beast/dna_container.iff							2		systems.beast.cs_dna		1	DNA Storage Device	Device that stores harvested DNA cores.	DNA for CS to give out to players who have been borked
item_cs_dna_hanadak	object/tangible/loot/beast/dna_container.iff							2		systems.beast.cs_dna		1	DNA Storage Device	Device that stores harvested DNA cores.	DNA for CS to give out to players who have been borked
item_cs_dna_hermit_spider	object/tangible/loot/beast/dna_container.iff							2		systems.beast.cs_dna		1	DNA Storage Device	Device that stores harvested DNA cores.	DNA for CS to give out to players who have been borked
item_cs_dna_horned_krevol	object/tangible/loot/beast/dna_container.iff							2		systems.beast.cs_dna		1	DNA Storage Device	Device that stores harvested DNA cores.	DNA for CS to give out to players who have been borked
item_cs_dna_huf_dun	object/tangible/loot/beast/dna_container.iff							2		systems.beast.cs_dna		1	DNA Storage Device	Device that stores harvested DNA cores.	DNA for CS to give out to players who have been borked
item_cs_dna_huurton	object/tangible/loot/beast/dna_container.iff							2		systems.beast.cs_dna		1	DNA Storage Device	Device that stores harvested DNA cores.	DNA for CS to give out to players who have been borked
item_cs_dna_ikopi	object/tangible/loot/beast/dna_container.iff							2		systems.beast.cs_dna		1	DNA Storage Device	Device that stores harvested DNA cores.	DNA for CS to give out to players who have been borked
item_cs_dna_kaadu	object/tangible/loot/beast/dna_container.iff							2		systems.beast.cs_dna		1	DNA Storage Device	Device that stores harvested DNA cores.	DNA for CS to give out to players who have been borked
item_cs_dna_kai_tok	object/tangible/loot/beast/dna_container.iff							2		systems.beast.cs_dna		1	DNA Storage Device	Device that stores harvested DNA cores.	DNA for CS to give out to players who have been borked
item_cs_dna_kashyyyk_bantha	object/tangible/loot/beast/dna_container.iff							2		systems.beast.cs_dna		1	DNA Storage Device	Device that stores harvested DNA cores.	DNA for CS to give out to players who have been borked
item_cs_dna_kima	object/tangible/loot/beast/dna_container.iff							2		systems.beast.cs_dna		1	DNA Storage Device	Device that stores harvested DNA cores.	DNA for CS to give out to players who have been borked
