entry_type	type	schematic_name	schematic_description	crafting_script	items_per_container	crafting_type	slots	xp_type	volume	crafted_object_template	crafted_object_template_hash	complexity	xp	hit_points_low	hit_points_high	min_damage_low	min_damage_high	max_damage_low	max_damage_high	accuracy_low	accuracy_high	damage_type	elemental_type	elemental_value_low	elemental_value_high	attack_speed_low	attack_speed_high	wound_chance_low	wound_chance_high	special_attack_cost_low	special_attack_cost_high	min_range_distance	max_range_distance	slot_type	slot_optional	slot_name	slot_ingredient_name	slot_ingredient_count	slot_appearance	exports_to	gasQuality_min_low	gasQuality_min_high	gasQuality_max_low	gasQuality_max_high	coreLevel_min	coreLevel_max	powerBit_type_min	powerBit_type_max	powerBit_min	powerBit_max	coreQuality_min_low	coreQuality_min_high	coreQuality_max_low	coreQuality_max_high	componentBonus_min_low	componentBonus_min_high	componentBonus_max_low	componentBonus_max_high	meleeComponentQuality_min_low	meleeComponentQuality_min_high	meleeComponentQuality_max_low	meleeComponentQuality_max_high	appearanceBonus_min_low	appearanceBonus_min_high	appearanceBonus_max_low	appearanceBonus_max_high
weapon	rifle	weapon_appearance_rifle_dc15		systems.crafting.weapon.core.crafting_new_weapon_final	0	weapon	7	weapon_crafting		object/weapon/ranged/rifle/ep3/rifle_dc15.iff	object/weapon/ranged/rifle/ep3/rifle_dc15.iff	40	450	800	1100	0	0	0	0	0	0	energy	none	-1	-1	rifle	rifle	1	1	100	100		64							sys.server/compiled/game/object/draft_schematic/weapon/appearance/																							0	47	0	25
slot																																		resource	0	frame_assembly	iron_kammris	130																												
slot																																		resource	0	receiver_assembly	aluminum_titanium	70																												
slot																																		resource	0	grip_assembly	petrochem_inert_polymer	28																												
slot																																		template	0	barrel_rifle_blaster	object/tangible/component/weapon/blaster_rifle_barrel_base.iff	1	muzzle																											
slot																																		template	0	weapon_core	object/tangible/component/weapon/core/weapon_core_ranged_base.iff	1																												
slot																																		template	1	scope	object/tangible/component/weapon/scope_weapon_base.iff	1	scope																											
slot																																		template	1	stock	object/tangible/component/weapon/stock_base.iff	1	stock																											
weapon	rifle	weapon_appearance_rifle_naktra_crystal		systems.crafting.weapon.core.crafting_new_weapon_final	0	weapon	10	weapon_crafting		object/weapon/ranged/rifle/ep3/rifle_naktra_crystal.iff	object/weapon/ranged/rifle/ep3/rifle_naktra_crystal.iff	40	450	800	1100	0	0	0	0	0	0	energy	none	-1	-1	rifle	rifle	1	1	100	100		64							sys.server/compiled/game/object/draft_schematic/weapon/appearance/																							0	47	0	25
slot																																		resource	0	frame_assembly	iron_axidite	130																												
slot																																		resource	0	receiver_assembly	copper_beyrllius	70																												
slot																																		resource	0	grip_assembly	petrochem_inert_polymer	28																												
slot																																		template	0	barrel_rifle_blaster	object/tangible/component/weapon/blaster_rifle_barrel_base.iff	1	muzzle																											
slot																																		template	0	weapon_core	object/tangible/component/weapon/core/weapon_core_ranged_base.iff	1																												
slot																																		template	1	scope	object/tangible/component/weapon/scope_weapon_base.iff	1	scope																											
slot																																		template	1	stock	object/tangible/component/weapon/stock_base.iff	1	stock																											
slot																																		template	0	naktra_crystal1	object/tangible/loot/quest/naktra_crystal.iff	1																												
slot																																		template	0	naktra_crystal2	object/tangible/loot/quest/naktra_crystal.iff	1																												
slot																																		template	0	naktra_crystal3	object/tangible/loot/quest/naktra_crystal.iff	1																												
weapon	rifle	weapon_appearance_rifle_trando_hunter		systems.crafting.weapon.core.crafting_new_weapon_final	0	weapon	7	weapon_crafting		object/weapon/ranged/rifle/ep3/rifle_trando_hunter.iff	object/weapon/ranged/rifle/ep3/rifle_trando_hunter.iff	40	450	800	1100	0	0	0	0	0	0	energy	none	-1	-1	rifle	rifle	1	1	100	100		64							sys.server/compiled/game/object/draft_schematic/weapon/appearance/																							0	47	0	25
slot																																		resource	0	frame_assembly	iron_polonium	130																												
slot																																		resource	0	receiver_assembly	copper_desh	70																												
slot																																		resource	0	grip_assembly	petrochem_inert_polymer	28																												
slot																																		template	0	barrel_rifle_blaster	object/tangible/component/weapon/blaster_rifle_barrel_base.iff	1	muzzle																											
slot																																		template	0	weapon_core	object/tangible/component/weapon/core/weapon_core_ranged_base.iff	1																												
slot																																		template	1	scope	object/tangible/component/weapon/scope_weapon_base.iff	1	scope																											
slot																																		template	1	stock	object/tangible/component/weapon/stock_base.iff	1	stock																											
weapon	melee	weapon_appearance_sword_wookiee		systems.crafting.weapon.core.crafting_new_weapon_final	0	weapon	3	weapon_crafting		object/weapon/melee/sword/ep3/sword_wookiee.iff	object/weapon/melee/sword/ep3/sword_wookiee.iff	40	450	800	1100	0	0	0	0	0	0	kinetic	none	-1	-1	melee	melee	1	1	100	100		4							sys.server/compiled/game/object/draft_schematic/weapon/appearance/																							0	55	0	45
slot																																		resource	0	lance_shaft	steel	60																												
slot																																		resource	0	grip	petrochem_inert_polymer	30																												
slot																																		template	0	weapon_core	object/tangible/component/weapon/core/weapon_core_melee_base.iff	1																												
weapon	melee	weapon_appearance_wookiee_knuckler		systems.crafting.weapon.core.crafting_new_weapon_final	0	weapon	5	weapon_crafting		object/weapon/melee/special/ep3/wookiee_knuckler.iff	object/weapon/melee/special/ep3/wookiee_knuckler.iff	40	450	800	1100	0	0	0	0	0	0	kinetic	none	-1	-1	melee	melee	1	1	100	100		4							sys.server/compiled/game/object/draft_schematic/weapon/appearance/																							0	55	0	45
slot																																		resource	0	grip_unit	metal_ferrous	45																												
slot																																		resource	0	strike_face	steel	30																												
slot																																		resource	0	vibro_unit_and_power_cell_brackets	metal	22																												
slot																																		resource	0	power_cell_socket	copper	12																												
slot																																		template	0	weapon_core	object/tangible/component/weapon/core/weapon_core_melee_base.iff	1																												
weapon	rifle	weapon_appearance_rifle_odararissl		systems.crafting.weapon.core.crafting_new_weapon_final	0	weapon	7	weapon_crafting		object/weapon/ranged/rifle/rifle_odararissl.iff	object/weapon/ranged/rifle/rifle_odararissl.iff	40	450	800	1100	0	0	0	0	0	0	kinetic	none	-1	-1	rifle	rifle	1	1	100	100		64							sys.server/compiled/game/object/draft_schematic/weapon/appearance/																							0	42	0	20
slot																																		resource	0	frame_assembly	iron_bronzium	130																												
slot																																		resource	0	receiver_assembly	copper	70																												
slot																																		resource	0	grip_assembly	petrochem_inert_polymer	28																												
slot																																		template	0	barrel_rifle_blaster	object/tangible/component/weapon/blaster_rifle_barrel_base.iff	1	muzzle																											
slot																																		template	0	weapon_core	object/tangible/component/weapon/core/weapon_core_ranged_base.iff	1																												
slot																																		template	1	scope	object/tangible/component/weapon/scope_weapon_base.iff	1	scope																											
slot																																		template	1	stock	object/tangible/component/weapon/stock_base.iff	1	stock																											
weapon	melee	weapon_appearance_loot_blackbane		systems.crafting.weapon.core.crafting_new_weapon_final	0	weapon	5	weapon_crafting		object/weapon/melee/knife/ep3_loot_blackbane.iff	object/weapon/melee/knife/ep3_loot_blackbane.iff	40	450	800	1100	0	0	0	0	0	0	kinetic	none	-1	-1	melee	melee	1	1	100	100		4							sys.server/compiled/game/object/draft_schematic/weapon/appearance/																							0	55	0	35
