entry_type	schematic_name	schematic_description	crafting_script	items_per_container	crafting_type	slots	xp_type	volume	crafted_object_template	crafted_object_template_hash	complexity	xp	hit_points_low	hit_points_high	min_damage_low	min_damage_high	max_damage_low	max_damage_high	min_damage_low_cap	min_damage_high_cap	max_damage_low_cap	max_damage_high_cap	accuracy_low	accuracy_high	damage_type	elemental_type	elemental_value_low	elemental_value_high	attack_speed_low	attack_speed_high	tier_granted	wound_chance_low	wound_chance_high	special_attack_cost_low	special_attack_cost_high	min_range_distance	max_range_distance	slot_type	slot_optional	slot_name	slot_ingredient_name	slot_ingredient_count	slot_appearance	schematic_conversion	crc_schematic_name
slot																																						resource	0	lance_shaft	steel_ditanium	38			
slot																																						resource	0	balance_tabs	copper_polysteel	17			
slot																																						resource	0	grip	metal	6			
weapon	pistol_kyd21		systems.crafting.weapon.crafting_blaster_weapon	25	weapon	5	weapon_crafting	3	object/weapon/ranged/pistol/ep3/pistol_kyd21.iff	object/weapon/ranged/pistol/ep3/pistol_kyd21.iff	34	402	800	1100	112	225	338	450	112	225	338	450	0	0	kinetic				40	40	11	1	1	100	100	0	25								object/draft_schematic/weapon/pistol_kyd21.iff
slot																																						resource	0	frame_assembly	steel_neutronium	45			
slot																																						resource	0	receiver_assembly	iron_plumbum	20			
slot																																						resource	0	grip_assembly	metal	10			
slot																																						template	0	cartridge_feed_unit_advanced	object/tangible/component/weapon/blaster_power_handler_advanced.iff	3			
slot																																						template	0	barrel_pistol_blaster_advanced	object/tangible/component/weapon/blaster_pistol_barrel_advanced.iff	1			
weapon	pistol_trando_suppressor		systems.crafting.weapon.crafting_blaster_weapon	25	weapon	5	weapon_crafting	3	object/weapon/ranged/pistol/ep3/pistol_trando_suppressor.iff	object/weapon/ranged/pistol/ep3/pistol_trando_suppressor.iff	34	402	800	1100	112	225	338	450	112	225	338	450	0	0	energy	electric	12	35	40	40	11	1	1	100	100	0	30								object/draft_schematic/weapon/pistol_trando_suppressor.iff
slot																																						resource	0	frame_assembly	steel_neutronium	45			
slot																																						resource	0	receiver_assembly	iron_plumbum	20			
slot																																						resource	0	grip_assembly	metal	10			
slot																																						template	0	powerhandler_advanced	object/tangible/component/weapon/blaster_power_handler_advanced.iff	3			
slot																																						template	0	barrel_pistol_blaster_advanced	object/tangible/component/weapon/blaster_pistol_barrel_advanced.iff	1			
weapon	pistol_wookiee		systems.crafting.weapon.crafting_blaster_weapon	25	weapon	5	weapon_crafting	3	object/weapon/ranged/pistol/ep3/pistol_wookiee.iff	object/weapon/ranged/pistol/ep3/pistol_wookiee.iff	34	402	800	1100	112	225	338	450	112	225	338	450	0	0	energy				40	40	11	1	1	100	100	0	30								object/draft_schematic/weapon/pistol_wookiee.iff
slot																																						resource	0	frame_assembly	steel_neutronium	45			
slot																																						resource	0	receiver_assembly	iron_plumbum	20			
slot																																						resource	0	grip_assembly	metal	10			
slot																																						template	0	powerhandler_advanced	object/tangible/component/weapon/blaster_power_handler_advanced.iff	3			
slot																																						template	0	barrel_pistol_blaster_advanced	object/tangible/component/weapon/blaster_pistol_barrel_advanced.iff	1			
weapon	rifle_dc15		systems.crafting.weapon.crafting_blaster_weapon	25	weapon	5	weapon_crafting	3	object/weapon/ranged/rifle/ep3/rifle_dc15.iff	object/weapon/ranged/rifle/ep3/rifle_dc15.iff	34	402	800	1100	225	450	675	900	225	450	675	900	0	0	energy				80	80	11	1	1	100	100	0	60								object/draft_schematic/weapon/rifle_dc15.iff
slot																																						resource	0	frame_assembly	iron_kammris	50			
slot																																						resource	0	receiver_assembly	steel	25			
slot																																						resource	0	grip_assembly	metal	10			
slot																																						template	0	powerhandler_advanced	object/tangible/component/weapon/blaster_power_handler_advanced.iff	3			
slot																																						template	0	barrel_rifle_blaster_advanced	object/tangible/component/weapon/blaster_rifle_barrel_advanced.iff	1			
weapon	rifle_naktra_crystal		systems.crafting.weapon.crafting_blaster_weapon	25	weapon	5	weapon_crafting	3	object/weapon/ranged/rifle/ep3/rifle_naktra_crystal.iff	object/weapon/ranged/rifle/ep3/rifle_naktra_crystal.iff	34	402	800	1100	225	450	675	900	225	450	675	900	0	0	energy				80	80	11	1	1	100	100	0	64								object/draft_schematic/weapon/rifle_naktra_crystal.iff
slot																																						resource	0	frame_assembly	iron_kammris	50			
slot																																						resource	0	receiver_assembly	steel	25			
slot																																						resource	0	grip_assembly	metal	10			
slot																																						template	0	powerhandler_advanced	object/tangible/component/weapon/blaster_power_handler_advanced.iff	3			
slot																																						template	0	barrel_rifle_blaster_advanced	object/tangible/component/weapon/blaster_rifle_barrel_advanced.iff	1			
weapon	rifle_trando_hunter		systems.crafting.weapon.crafting_blaster_weapon	0	weapon	5	weapon_crafting	3	object/weapon/ranged/rifle/ep3/rifle_trando_hunter.iff	object/weapon/ranged/rifle/ep3/rifle_trando_hunter.iff	36	450	800	1100	250	500	750	1000	250	500	750	1000	0	0	energy				80	80	12	1	1	100	100	0	64								object/draft_schematic/weapon/rifle_trando_hunter.iff
slot																																						resource	0	frame_assembly	iron_kammris	50			
slot																																						resource	0	receiver_assembly	steel	25			
slot																																						resource	0	grip_assembly	metal	10			
slot																																						template	0	powerhandler_advanced	object/tangible/component/weapon/blaster_power_handler_advanced.iff	3			
slot																																						template	0	barrel_rifle_blaster_advanced	object/tangible/component/weapon/blaster_rifle_barrel_advanced.iff	1			
weapon	sword_wookiee		systems.crafting.weapon.crafting_melee_standard_weapon	25	weapon	3	weapon_crafting	3	object/weapon/melee/sword/ep3/sword_wookiee.iff	object/weapon/melee/sword/ep3/sword_wookiee.iff	34	402	800	1100	299	597	895	1193	299	597	895	1193	0	0	kinetic				100	100	11	1	1	100	100	0	4								object/draft_schematic/weapon/sword_wookiee.iff
slot																																						resource	0	sword_core_jacket	steel	34			
slot																																						resource	0	grip	petrochem_inert_polymer	12			
slot																																						template	0	jacketed_sword_core_advanced	object/tangible/component/weapon/sword_core_advanced.iff	1			
weapon	wookiee_knuckler		systems.crafting.weapon.crafting_melee_standard_weapon	25	weapon	5	weapon_crafting	3	object/weapon/melee/special/ep3/wookiee_knuckler.iff	object/weapon/melee/special/ep3/wookiee_knuckler.iff	34	402	800	1100	299	597	895	1193	299	597	895	1193	0	0	kinetic	cold	12	35	100	100	11	1	1	100	100	0	4								object/draft_schematic/weapon/wookiee_knuckler.iff
slot																																						resource	0	grip_unit	metal_ferrous	12			
slot																																						resource	0	strike_face	steel	8			
slot																																						resource	0	vibro_unit_and_power_cell_brackets	metal	8			
slot																																						resource	0	power_cell_socket	copper	4			
slot																																						template	0	vibration_generator	object/tangible/component/weapon/vibro_unit_nightsister.iff	1			
weapon	rifle_odararissl		systems.crafting.weapon.crafting_blaster_weapon	25	weapon	5	weapon_crafting	3	object/weapon/ranged/rifle/rifle_odararissl.tpf	object/weapon/ranged/rifle/rifle_odararissl.tpf	32	355	800	1100	200	400	600	800	200	400	600	800	0	0	kinetic				80	80	10	1	1	100	100	0	64								object/draft_schematic/weapon/rifle_odararissl.iff
slot																																						resource	0	frame_assembly	iron_kammris	50			
slot																																						resource	0	receiver_assembly	steel	25			
slot																																						resource	0	grip_assembly	metal	10			
slot																																						template	0	powerhandler_advanced	object/tangible/component/weapon/blaster_power_handler_advanced.iff	3			
slot																																						template	0	barrel_rifle_blaster_advanced	object/tangible/component/weapon/blaster_rifle_barrel_advanced.iff	1			
weapon	loot_blackbane		systems.crafting.weapon.crafting_melee_standard_weapon	0	weapon	4	weapon_crafting	3	object/weapon/melee/knife/ep3_loot_blackbane.iff	object/weapon/melee/knife/ep3_loot_blackbane.iff	30	308	800	1100	229	458	687	915	229	458	687	915	0	0	kinetic				100	100	9	1	1	100	100	0	4								object/draft_schematic/weapon/loot_blackbane.iff
slot																																						resource	0	staff_shaft	metal	15			
slot																																						resource	0	flex_core	metal	10			
slot																																						resource	0	balance_tabs	mineral	14			
slot																																						resource	0	impact_face	metal	3			
weapon	loot_blackhand		systems.crafting.weapon.crafting_blaster_weapon	0	weapon	5	weapon_crafting	3	object/weapon/ranged/pistol/ep3_loot_blackhand.iff	object/weapon/ranged/pistol/ep3_loot_blackhand.iff	32	355	800	1100	100	200	300	400	100	200	300	400	0	0	kinetic				40	40	10	1	1	100	100	0	35								object/draft_schematic/weapon/loot_blackhand.iff
slot																																						resource	0	frame_assembly	iron_kammris	50			
slot																																						resource	0	receiver_assembly	steel	25			
slot																																						resource	0	grip_assembly	metal	10			
slot																																						template	0	powerhandler_advanced	object/tangible/component/weapon/blaster_power_handler_advanced.iff	3			
slot																																						template	0	barrel_rifle_blaster_advanced	object/tangible/component/weapon/blaster_rifle_barrel_advanced.iff	1			
weapon	loot_calibrated		systems.crafting.weapon.crafting_blaster_weapon	0	weapon	5	weapon_crafting	3	object/weapon/ranged/pistol/ep3_loot_calibrated.iff	object/weapon/ranged/pistol/ep3_loot_calibrated.iff	34	402	800	1100	112	225	338	450	112	225	338	450	0	0	energy				40	40	11	1	1	100	100	0	25								object/draft_schematic/weapon/loot_calibrated.iff
slot																																						resource	0	frame_assembly	iron_kammris	50			
slot																																						resource	0	receiver_assembly	steel	25			
slot																																						resource	0	grip_assembly	metal	10			
slot																																						template	0	powerhandler_advanced	object/tangible/component/weapon/blaster_power_handler_advanced.iff	3			
slot																																						template	0	barrel_rifle_blaster_advanced	object/tangible/component/weapon/blaster_rifle_barrel_advanced.iff	1			
weapon	loot_corellian		systems.crafting.weapon.crafting_blaster_weapon	0	weapon	5	weapon_crafting	3	object/weapon/ranged/heavy/ep3_loot_corellian.iff	object/weapon/ranged/heavy/ep3_loot_corellian.iff	30	308	800	1100	225	450	675	900	225	450	675	900	0	0	energy				100	100	9	1	1	100	100	0	55								object/draft_schematic/weapon/loot_corellian.iff
slot																																						resource	0	frame_assembly	iron_kammris	50			
slot																																						resource	0	receiver_assembly	steel	25			
slot																																						resource	0	grip_assembly	metal	10			
slot																																						template	0	powerhandler_advanced	object/tangible/component/weapon/blaster_power_handler_advanced.iff	3			
slot																																						template	0	barrel_rifle_blaster_advanced	object/tangible/component/weapon/blaster_rifle_barrel_advanced.iff	1			
weapon	loot_corestrike		systems.crafting.weapon.crafting_blaster_weapon	0	weapon	5	weapon_crafting	3	object/weapon/ranged/carbine/ep3_loot_corestrike.iff	object/weapon/ranged/carbine/ep3_loot_corestrike.iff	32	355	800	1100	150	300	450	600	150	300	450	600	0	0	energy				60	60	10	1	1	100	100	0	35								object/draft_schematic/weapon/loot_corestrike.iff
