name	object_template	shared_object_template	component_type	compatibility
eng_sorosuub_u83r_ion_drive	object/tangible/ship/components/engine/eng_sorosuub_u83r_ion_drive.iff	object/tangible/ship/components/engine/shared_eng_sorosuub_u83r_ion_drive.iff	engine	eng_0
eng_subpro_light_engines	object/tangible/ship/components/engine/eng_subpro_light_engines.iff	object/tangible/ship/components/engine/shared_eng_subpro_light_engines.iff	engine	eng_0
eng_surronian_a2	object/tangible/ship/components/engine/engine_surronian_a2.iff	object/tangible/ship/components/engine/shared_engine_surronian_a2.iff	engine	eng_0
eng_surronian_a25	object/tangible/ship/components/engine/engine_surronian_a25.iff	object/tangible/ship/components/engine/shared_engine_surronian_a25.iff	engine	eng_0
eng_tiefighter_basic	object/tangible/ship/components/engine/eng_tiefighter_basic.iff	object/tangible/ship/components/engine/shared_eng_tiefighter_basic.iff	engine	eng_basic
eng_ubrikkian_n2	object/tangible/ship/components/engine/engine_ubrikkian_n2.iff	object/tangible/ship/components/engine/shared_engine_ubrikkian_n2.iff	engine	eng_0
eng_z95_basic	object/tangible/ship/components/engine/eng_z95_basic.iff	object/tangible/ship/components/engine/shared_eng_z95_basic.iff	engine	eng_basic
engine_test	object/tangible/ship/components/engine/engine_test.iff	object/tangible/ship/components/engine/shared_engine_test.iff	engine	eng_0
collection_reward_engine_01_mk1	object/tangible/ship/crafted/engine/collection_reward_engine_01_mk1.iff	object/tangible/ship/crafted/engine/shared_collection_reward_engine_01_mk1.iff	engine	eng_0
collection_reward_engine_01_mk2	object/tangible/ship/crafted/engine/collection_reward_engine_01_mk2.iff	object/tangible/ship/crafted/engine/shared_collection_reward_engine_01_mk2.iff	engine	eng_0
collection_reward_engine_01_mk3	object/tangible/ship/crafted/engine/collection_reward_engine_01_mk3.iff	object/tangible/ship/crafted/engine/shared_collection_reward_engine_01_mk3.iff	engine	eng_0
collection_reward_engine_01_mk4	object/tangible/ship/crafted/engine/collection_reward_engine_01_mk4.iff	object/tangible/ship/crafted/engine/shared_collection_reward_engine_01_mk4.iff	engine	eng_0
collection_reward_engine_01_mk5	object/tangible/ship/crafted/engine/collection_reward_engine_01_mk5.iff	object/tangible/ship/crafted/engine/shared_collection_reward_engine_01_mk5.iff	engine	eng_0
hgr_generic			hangar	hgr_0
hvy_durasteel_armor	object/tangible/ship/crafted/armor/heavy_durasteel_plating.iff	object/tangible/ship/crafted/armor/shared_heavy_durasteel_plating.iff	armor	arm_0
lgt_durasteel_armor	object/tangible/ship/crafted/armor/light_durasteel_plating.iff	object/tangible/ship/crafted/armor/shared_light_durasteel_plating.iff	armor	arm_0
collection_reward_reactor_01_mk1	object/tangible/ship/crafted/reactor/collection_reward_reactor_01_mk1.iff	object/tangible/ship/crafted/reactor/shared_collection_reward_reactor_01_mk1.iff	reactor	rct_0
collection_reward_reactor_01_mk2	object/tangible/ship/crafted/reactor/collection_reward_reactor_01_mk2.iff	object/tangible/ship/crafted/reactor/shared_collection_reward_reactor_01_mk2.iff	reactor	rct_0
collection_reward_reactor_01_mk3	object/tangible/ship/crafted/reactor/collection_reward_reactor_01_mk3.iff	object/tangible/ship/crafted/reactor/shared_collection_reward_reactor_01_mk3.iff	reactor	rct_0
collection_reward_reactor_01_mk4	object/tangible/ship/crafted/reactor/collection_reward_reactor_01_mk4.iff	object/tangible/ship/crafted/reactor/shared_collection_reward_reactor_01_mk4.iff	reactor	rct_0
collection_reward_reactor_02_mk1	object/tangible/ship/crafted/reactor/collection_reward_reactor_02_mk1.iff	object/tangible/ship/crafted/reactor/shared_collection_reward_reactor_02_mk1.iff	reactor	rct_0
collection_reward_reactor_02_mk2	object/tangible/ship/crafted/reactor/collection_reward_reactor_02_mk2.iff	object/tangible/ship/crafted/reactor/shared_collection_reward_reactor_02_mk2.iff	reactor	rct_0
collection_reward_reactor_02_mk3	object/tangible/ship/crafted/reactor/collection_reward_reactor_02_mk3.iff	object/tangible/ship/crafted/reactor/shared_collection_reward_reactor_02_mk3.iff	reactor	rct_0
collection_reward_reactor_02_mk4	object/tangible/ship/crafted/reactor/collection_reward_reactor_02_mk4.iff	object/tangible/ship/crafted/reactor/shared_collection_reward_reactor_02_mk4.iff	reactor	rct_0
collection_reward_reactor_01_mk5	object/tangible/ship/crafted/reactor/collection_reward_reactor_01_mk5.iff	object/tangible/ship/crafted/reactor/shared_collection_reward_reactor_01_mk5.iff	reactor	rct_0
rct_armek_phase_grinder	object/tangible/ship/components/reactor/rct_armek_phase_grinder.iff	object/tangible/ship/components/reactor/shared_rct_armek_phase_grinder.iff	reactor	rct_0
rct_armek_super_collider	object/tangible/ship/components/reactor/rct_armek_super_collider.iff	object/tangible/ship/components/reactor/shared_rct_armek_super_collider.iff	reactor	rct_0
rct_armek_ultra_collider	object/tangible/ship/components/reactor/rct_armek_ultra_collider.iff	object/tangible/ship/components/reactor/shared_rct_armek_ultra_collider.iff	reactor	rct_0
rct_corellian_modified_bt3	object/tangible/ship/components/reactor/rct_corellian_modified_bt3.iff	object/tangible/ship/components/reactor/shared_rct_corellian_modified_bt3.iff	reactor	rct_0
rct_corellian_modified_bt5	object/tangible/ship/components/reactor/rct_corellian_modified_bt5.iff	object/tangible/ship/components/reactor/shared_rct_corellian_modified_bt5.iff	reactor	rct_0
rct_cygnus_advanced	object/tangible/ship/components/reactor/rct_cygnus_advanced.iff	object/tangible/ship/components/reactor/shared_rct_cygnus_advanced.iff	reactor	rct_0
rct_cygnus_mk1	object/tangible/ship/components/reactor/rct_cygnus_mk1.iff	object/tangible/ship/components/reactor/shared_rct_cygnus_mk1.iff	reactor	rct_0
rct_cygnus_mk2	object/tangible/ship/components/reactor/rct_cygnus_mk2.iff	object/tangible/ship/components/reactor/shared_rct_cygnus_mk2.iff	reactor	rct_0
rct_cygnus_supercharged_mk2	object/tangible/ship/components/reactor/rct_cygnus_supercharged_mk2.iff	object/tangible/ship/components/reactor/shared_rct_cygnus_supercharged_mk2.iff	reactor	rct_0
rct_cygnus_tuned_mk1	object/tangible/ship/components/reactor/rct_cygnus_tuned_mk1.iff	object/tangible/ship/components/reactor/shared_rct_cygnus_tuned_mk1.iff	reactor	rct_0
rct_distressed_aluminum	object/tangible/ship/components/reactor/rct_unknown_distressed_aluminum.iff	object/tangible/ship/components/reactor/shared_rct_unknown_distressed_aluminum.iff	reactor	rct_0
rct_elite_reactor	object/tangible/ship/crafted/reactor/elite_reactor.iff	object/tangible/ship/crafted/reactor/shared_elite_reactor.iff	reactor	rct_0
rct_freitek_improved_powerhouse_mk1	object/tangible/ship/components/reactor/rct_freitek_improved_powerhouse_mk1.iff	object/tangible/ship/components/reactor/shared_rct_freitek_improved_powerhouse_mk1.iff	reactor	rct_0
rct_freitek_level1	object/tangible/ship/components/reactor/rct_freitek_level1.iff	object/tangible/ship/components/reactor/shared_rct_freitek_level1.iff	reactor	rct_0
rct_freitek_performance_level1	object/tangible/ship/components/reactor/rct_freitek_performance_level1.iff	object/tangible/ship/components/reactor/shared_rct_freitek_performance_level1.iff	reactor	rct_0
rct_freitek_powerhouse_mk1	object/tangible/ship/components/reactor/rct_freitek_powerhouse_mk1.iff	object/tangible/ship/components/reactor/shared_rct_freitek_powerhouse_mk1.iff	reactor	rct_0
rct_freitek_powerhouse_mk2	object/tangible/ship/components/reactor/rct_freitek_powerhouse_mk2.iff	object/tangible/ship/components/reactor/shared_rct_freitek_powerhouse_mk2.iff	reactor	rct_0
rct_freitek_powerhouse_mk3	object/tangible/ship/components/reactor/rct_freitek_powerhouse_mk3.iff	object/tangible/ship/components/reactor/shared_rct_freitek_powerhouse_mk3.iff	reactor	rct_0
rct_fusion_reactor_mk1	object/tangible/ship/crafted/reactor/fusion_reactor_mk1.iff	object/tangible/ship/crafted/reactor/shared_fusion_reactor_mk1.iff	reactor	rct_0
rct_fusion_reactor_mk2	object/tangible/ship/crafted/reactor/fusion_reactor_mk2.iff	object/tangible/ship/crafted/reactor/shared_fusion_reactor_mk2.iff	reactor	rct_0
rct_fusion_reactor_mk3	object/tangible/ship/crafted/reactor/fusion_reactor_mk3.iff	object/tangible/ship/crafted/reactor/shared_fusion_reactor_mk3.iff	reactor	rct_0
rct_fusion_reactor_mk4	object/tangible/ship/crafted/reactor/fusion_reactor_mk4.iff	object/tangible/ship/crafted/reactor/shared_fusion_reactor_mk4.iff	reactor	rct_0
rct_fusion_reactor_mk5	object/tangible/ship/crafted/reactor/fusion_reactor_mk5.iff	object/tangible/ship/crafted/reactor/shared_fusion_reactor_mk5.iff	reactor	rct_0
rct_fusion_reactor_mk6	object/tangible/ship/crafted/reactor/fusion_reactor_mk6.iff	object/tangible/ship/crafted/reactor/shared_fusion_reactor_mk6.iff	reactor	rct_0
rct_generic	object/tangible/ship/components/reactor/rct_generic.iff	object/tangible/ship/components/reactor/shared_rct_generic.iff	reactor	rct_0
rct_gunship	object/tangible/ship/crafted/reactor/gunship_reactor.iff	object/tangible/ship/crafted/reactor/shared_gunship_reactor.iff	reactor	rct_gunship
rct_incom_advanced	object/tangible/ship/components/reactor/rct_incom_advanced.iff	object/tangible/ship/components/reactor/shared_rct_incom_advanced.iff	reactor	rct_0
rct_incom_custom_mark2	object/tangible/ship/components/reactor/rct_incom_custom_mark2.iff	object/tangible/ship/components/reactor/shared_rct_incom_custom_mark2.iff	reactor	rct_0
rct_incom_elite	object/tangible/ship/components/reactor/rct_incom_elite.iff	object/tangible/ship/components/reactor/shared_rct_incom_elite.iff	reactor	rct_0
rct_incom_improved_mark1	object/tangible/ship/components/reactor/rct_incom_improved_mark1.iff	object/tangible/ship/components/reactor/shared_rct_incom_improved_mark1.iff	reactor	rct_0
rct_incom_mark1	object/tangible/ship/components/reactor/rct_incom_mark1.iff	object/tangible/ship/components/reactor/shared_rct_incom_mark1.iff	reactor	rct_0
rct_incom_mark2	object/tangible/ship/components/reactor/rct_incom_mark2.iff	object/tangible/ship/components/reactor/shared_rct_incom_mark2.iff	reactor	rct_0
rct_incom_mark3	object/tangible/ship/components/reactor/rct_incom_mark3.iff	object/tangible/ship/components/reactor/shared_rct_incom_mark3.iff	reactor	rct_0
rct_incom_mark4	object/tangible/ship/components/reactor/rct_incom_mark4.iff	object/tangible/ship/components/reactor/shared_rct_incom_mark4.iff	reactor	rct_0
rct_incom_mark5	object/tangible/ship/components/reactor/rct_incom_mark5.iff	object/tangible/ship/components/reactor/shared_rct_incom_mark5.iff	reactor	rct_0
rct_kessel_imperial_kdy_powermaster	object/tangible/ship/components/reactor/rct_kessel_imperial_kdy_powermaster.iff	object/tangible/ship/components/reactor/shared_rct_kessel_imperial_kdy_powermaster.iff	reactor	rct_0
rct_kessel_imperial_sds_secret_ops	object/tangible/ship/components/reactor/rct_kessel_imperial_sds_secret_ops.iff	object/tangible/ship/components/reactor/shared_rct_kessel_imperial_sds_secret_ops.iff	reactor	rct_0
rct_kessel_imperial_sfs_special_forces	object/tangible/ship/components/reactor/rct_kessel_imperial_sfs_special_forces.iff	object/tangible/ship/components/reactor/shared_rct_kessel_imperial_sfs_special_forces.iff	reactor	rct_0
rct_kessel_rebel_incom_overdriven_elite	object/tangible/ship/components/reactor/rct_kessel_rebel_incom_overdriven_elite.iff	object/tangible/ship/components/reactor/shared_rct_kessel_rebel_incom_overdriven_elite.iff	reactor	rct_0
rct_kessel_rebel_mandal_modified_gorax	object/tangible/ship/components/reactor/rct_kessel_rebel_mandal_modified_gorax.iff	object/tangible/ship/components/reactor/shared_rct_kessel_rebel_mandal_modified_gorax.iff	reactor	rct_0
rct_kessel_rebel_slayn_high_output_experimental	object/tangible/ship/components/reactor/rct_kessel_rebel_slayn_high_output_experimental.iff	object/tangible/ship/components/reactor/shared_rct_kessel_rebel_slayn_high_output_experimental.iff	reactor	rct_0
rct_koensayr_charged_supernova	object/tangible/ship/components/reactor/rct_koensayr_charged_supernova.iff	object/tangible/ship/components/reactor/shared_rct_koensayr_charged_supernova.iff	reactor	rct_0
rct_koensayr_enhanced_supernova_mk2	object/tangible/ship/components/reactor/rct_koensayr_enhanced_supernova_mk2.iff	object/tangible/ship/components/reactor/shared_rct_koensayr_enhanced_supernova_mk2.iff	reactor	rct_0
rct_koensayr_supernova	object/tangible/ship/components/reactor/rct_koensayr_supernova.iff	object/tangible/ship/components/reactor/shared_rct_koensayr_supernova.iff	reactor	rct_0
rct_koensayr_supernova_advanced	object/tangible/ship/components/reactor/rct_koensayr_supernova_advanced.iff	object/tangible/ship/components/reactor/shared_rct_koensayr_supernova_advanced.iff	reactor	rct_0
rct_koensayr_supernova_mk2	object/tangible/ship/components/reactor/rct_koensayr_supernova_mk2.iff	object/tangible/ship/components/reactor/shared_rct_koensayr_supernova_mk2.iff	reactor	rct_0
rct_koensayr_supernova_mk3	object/tangible/ship/components/reactor/rct_koensayr_supernova_mk3.iff	object/tangible/ship/components/reactor/shared_rct_koensayr_supernova_mk3.iff	reactor	rct_0
rct_krayt_neverdie	object/tangible/ship/components/reactor/rct_krayt_neverdie.iff	object/tangible/ship/components/reactor/shared_rct_krayt_neverdie.iff	reactor	rct_0
rct_kse_custom_lx11	object/tangible/ship/components/reactor/rct_kse_custom_lx11.iff	object/tangible/ship/components/reactor/shared_rct_kse_custom_lx11.iff	reactor	rct_0
rct_kse_lx11	object/tangible/ship/components/reactor/rct_kse_lx11.iff	object/tangible/ship/components/reactor/shared_rct_kse_lx11.iff	reactor	rct_0
rct_kse_lx21	object/tangible/ship/components/reactor/rct_kse_lx21.iff	object/tangible/ship/components/reactor/shared_rct_kse_lx21.iff	reactor	rct_0
rct_kse_rct_x	object/tangible/ship/components/reactor/rct_kse_rct_x.iff	object/tangible/ship/components/reactor/shared_rct_kse_rct_x.iff	reactor	rct_0
rct_kse_rct_z	object/tangible/ship/components/reactor/rct_kse_rct_z.iff	object/tangible/ship/components/reactor/shared_rct_kse_rct_z.iff	reactor	rct_0
rct_kse_supreme	object/tangible/ship/components/reactor/rct_kse_supreme.iff	object/tangible/ship/components/reactor/shared_rct_kse_supreme.iff	reactor	rct_0
rct_mandal_dx_advanced	object/tangible/ship/components/reactor/rct_mandal_dx_advanced.iff	object/tangible/ship/components/reactor/shared_rct_mandal_dx_advanced.iff	reactor	rct_0
rct_mandal_dxr	object/tangible/ship/components/reactor/rct_mandal_dxr.iff	object/tangible/ship/components/reactor/shared_rct_mandal_dxr.iff	reactor	rct_0
rct_mandal_dxr2	object/tangible/ship/components/reactor/rct_mandal_dxr2.iff	object/tangible/ship/components/reactor/shared_rct_mandal_dxr2.iff	reactor	rct_0
rct_mandal_dxr3	object/tangible/ship/components/reactor/rct_mandal_dxr3.iff	object/tangible/ship/components/reactor/shared_rct_mandal_dxr3.iff	reactor	rct_0
rct_mandal_dxr4	object/tangible/ship/components/reactor/rct_mandal_dxr4.iff	object/tangible/ship/components/reactor/shared_rct_mandal_dxr4.iff	reactor	rct_0
rct_mandal_dxr5	object/tangible/ship/components/reactor/rct_mandal_dxr5.iff	object/tangible/ship/components/reactor/shared_rct_mandal_dxr5.iff	reactor	rct_0
rct_mandal_dxr6	object/tangible/ship/components/reactor/rct_mandal_dxr6.iff	object/tangible/ship/components/reactor/shared_rct_mandal_dxr6.iff	reactor	rct_0
rct_mandalor_gorax	object/tangible/ship/components/reactor/rct_mandalor_gorax.iff	object/tangible/ship/components/reactor/shared_rct_mandalor_gorax.iff	reactor	rct_0
rct_mandalor_gorax_elite	object/tangible/ship/components/reactor/rct_mandalor_gorax_elite.iff	object/tangible/ship/components/reactor/shared_rct_mandalor_gorax_elite.iff	reactor	rct_0
rct_mining_grade_reactor	object/tangible/ship/crafted/reactor/mining_grade_reactor.iff	object/tangible/ship/crafted/reactor/shared_mining_grade_reactor.iff	reactor	rct_0
rct_mission_reward_imperial_rss_advanced_military	object/tangible/ship/components/reactor/rct_mission_reward_imperial_rss_advanced_military.iff	object/tangible/ship/components/reactor/shared_rct_mission_reward_imperial_rss_advanced_military.iff	reactor	rct_0
rct_mission_reward_imperial_sds_high_output	object/tangible/ship/components/reactor/rct_mission_reward_imperial_sds_high_output.iff	object/tangible/ship/components/reactor/shared_rct_mission_reward_imperial_sds_high_output.iff	reactor	rct_0
rct_mission_reward_neutral_subpro_military	object/tangible/ship/components/reactor/rct_mission_reward_neutral_subpro_military.iff	object/tangible/ship/components/reactor/shared_rct_mission_reward_neutral_subpro_military.iff	reactor	rct_0
rct_mission_reward_rebel_slayn_hypervortex	object/tangible/ship/components/reactor/rct_mission_reward_rebel_slayn_hypervortex.iff	object/tangible/ship/components/reactor/shared_rct_mission_reward_rebel_slayn_hypervortex.iff	reactor	rct_0
rct_moncal_overdriver_s1	object/tangible/ship/components/reactor/rct_moncal_overdriver_s1.iff	object/tangible/ship/components/reactor/shared_rct_moncal_overdriver_s1.iff	reactor	rct_0
