creatureName	BaseLevel	Damagelevelmodifier	StatLevelModifier	ToHitLevelModifier	ArmorLevelModifier	difficultyClass	stealingFlags	notes	where	socialGroup	pvpFaction	isSpecialForces	template	minScale	maxScale	hue	minDrainModifier	maxDrainModifier	minFaucetModifier	maxFaucetModifier	armorKinetic	armorEnergy	armorBlast	armorHeat	armorCold	armorElectric	armorAcid	armorStun	attackSpeed	hasResources	milkType	meat	meatType	hide	hideType	bone	boneType	rare	rareType	geneProfile	minCash	maxCash	intLootRolls	intRollPercent	lootTable	lootList	collectionRoll	collectionLoot	col_faction	chronicleLootChance	chronicleLootCategory	canTame	wildAbilityList	niche	invulnerable	rootImmune	snareImmune	stunImmune	mezImmune	canNotPunish	tauntImmune	ignorePlayer	skillmods	objvars	scripts	clothesList	utterance	diction	canOfferMission	movement_speed	primary_weapon	primary_weapon_speed	secondary_weapon	secondary_weapon_speed	primary_weapon_specials	secondary_weapon_specials	aggressive	assist	stalker	herd	death_blow
kais	86	0	0	0	0	BOSS			dathomir	nightsister	nightsister		dressed_kais.iff	0.89	0.89	0					0	0	0	45	45	45	0	-1	2														2	100	npc/boss_npc:boss_npc_81_90	boss_npc_8		col_shattered_shard_02		18	nightsister			npc																					commoner_10	commoner_10	0	12			
kaja_orzee	100	0	0	0	0	NORMAL				imperial	Imperial		kaja_orzee.iff	0.95	0.95	0					0	0	0	0	0	0	0	0	2																npc/npc_81_90	generic_npc_9		"housing_improvement_01,housing_improvement_02,housing_improvement_03,housing_improvement_04,housing_improvement_05,col_story_count_dooku_set_3"						npc	1									int:celebrity=1	npc.celebrity.kaja_orzee										commoner_10	commoner_10	0	2			yes
kamurith_defiler	78	5	-6	0	0	NORMAL			dathomir	kamurith			voritor_lizard_hue.iff	0.9	0.9	2					0	0	0	0	0	0	0	0	2	1		90	meat_carnivore	65	hide_leathery	50	bone_avian			defaultProfile					creature/creature_61_70	generic_creature_7		"housing_improvement_04,col_story_count_dooku_set_1,col_story_count_dooku_set_2,col_glass_shelving_02"				0.05	medAttackDamageStrong	carnivore																					lizard_5	lizard_5	12	12			instant
kamurith_foul_desecrator	79	5	0	-5	0	NORMAL			dathomir	kamurith			voritor_lizard_hue.iff	1	1.5	2					25	0	0	0	0	0	20	20	2	1		90	meat_carnivore	65	hide_leathery	50	bone_avian			defaultProfile					creature/creature_61_70	generic_creature_7		"housing_improvement_04,col_story_count_dooku_set_1,col_story_count_dooku_set_2,col_glass_shelving_02"				0.05	medAttackDamageStrong	carnivore																					lizard_5	lizard_5	12	12			yes
kamurith_nocuous	78	4	-6	0	0	NORMAL			dathomir	kamurith			voritor_lizard_hue.iff	0.9	0.9	2					0	0	0	0	0	0	0	0	2	1		90	meat_carnivore	65	hide_leathery	50	bone_avian			defaultProfile					creature/creature_61_70	generic_creature_7		"housing_improvement_04,col_story_count_dooku_set_1,col_story_count_dooku_set_2,col_glass_shelving_02"				0.05	medAttackAbilityStrong	carnivore																					lizard_5	lizard_5	12	12			yes
kamurith_snapper	75	8	-8	0	0	NORMAL			dathomir	kamurith			voritor_lizard_hue.iff	1	1	1					0	0	0	0	0	0	0	0	2	1		90	meat_carnivore	65	hide_leathery	50	bone_avian			defaultProfile					creature/creature_61_70	generic_creature_7		"housing_improvement_04,col_story_count_dooku_set_1,col_story_count_dooku_set_2,col_glass_shelving_02"				0.05	medAttackSpeedStrong	carnivore																					lizard_5	lizard_5	12	12			
kardeer	20	0	0	0	0	NORMAL			tatooine	valarian	valarian		kardeer.iff			0					20	0	40	60	-1	-1	-1	-1	2																npc/npc_11_20	generic_npc_2								npc																					commoner_2	commoner_2	0	2			
karena_keer	100	0	0	0	0	NORMAL			corellia	townsperson			dressed_noble_zabrak_female_01.iff			0					0	0	0	0	0	0	0	0	2																npc/npc_81_90	generic_npc_9		"housing_improvement_01,housing_improvement_02,housing_improvement_03,housing_improvement_04,housing_improvement_05,col_story_count_dooku_set_3"						npc													noble	fancy			rebel_carbine		rebel_pistol		commoner_10	commoner_10	0	2			
karrek_flim	100	0	0	0	0	NORMAL			corellia	townsperson			dressed_karrek_film.iff			0					0	0	0	0	0	0	0	0	2																npc/npc_81_90	generic_npc_9		"housing_improvement_01,housing_improvement_02,housing_improvement_03,housing_improvement_04,housing_improvement_05,col_story_count_dooku_set_3"						npc													noble	fancy			rebel_carbine		rebel_pistol		commoner_10	commoner_10	0	2			
kathikiis_ruwahurr	100	0	0	0	0	NORMAL			talus	townsperson			selonian_female			0					0	0	0	0	0	0	0	0	2																npc/npc_81_90	generic_npc_9		"housing_improvement_01,housing_improvement_02,housing_improvement_03,housing_improvement_04,housing_improvement_05,col_story_count_dooku_set_3"						npc													noble	fancy			rebel_carbine		rebel_pistol		commoner_10	commoner_10	0	2			
kavas_urdano	100	0	0	0	0	NORMAL			tatooine	valarian	valarian		dressed_kavas_urdano.iff	1	1	0					0	0	0	0	0	0	0	0	2																npc/npc_81_90	generic_npc_9		"housing_improvement_01,housing_improvement_02,housing_improvement_03,housing_improvement_04,housing_improvement_05,col_story_count_dooku_set_3"						npc	1										conversation.tatooine_knives_thrust_kavas		pirate	slang							commoner_10	commoner_10	0	2			
keanna_likyna	100	0	0	0	0	NORMAL			tatooine	townsperson	townsperson		dressed_keanna_likyna.iff	1	1	0					0	0	0	0	0	0	0	0	2																npc/npc_81_90	generic_npc_9		"housing_improvement_01,housing_improvement_02,housing_improvement_03,housing_improvement_04,housing_improvement_05,col_story_count_dooku_set_3"						npc	1																				commoner_10	commoner_10	0	2			
kelvus_naria	100	0	0	0	0	NORMAL			dantooine	townsperson			dressed_kelvus_naria.iff			0					0	0	0	0	0	0	0	0	2																npc/npc_81_90	generic_npc_9		"housing_improvement_01,housing_improvement_02,housing_improvement_03,housing_improvement_04,housing_improvement_05,col_story_count_dooku_set_3"						npc													noble	fancy			rebel_carbine		rebel_pistol		commoner_10	commoner_10	0	12			
kima	45	-2	2	0	-2	NORMAL			talus	kima			kima_hue.iff	1	1.1	1					15	20	0	-1	0	0	-1	-1	2	1		7	meat_herbivore	8	hide_bristley	7	bone_mammal			defaultProfile					creature/creature_41_50	generic_creature_5		housing_improvement_02				0.1	lowTankDefenseWeak	carnivore																					predatory_cat_3	predatory_cat_3	0	2			yes
kima_ferine_razorfang	20	2	-3	-2	0	NORMAL			talus	kima			kima_hue.iff	1.3	1.5	2					20	20	0	0	0	0	0	0	2	1		7	meat_herbivore	8	hide_bristley	7	bone_mammal			defaultProfile					creature/creature_11_20	generic_creature_2	3					0.05	lowAttackDamageWeak	carnivore																					predatory_cat_2	predatory_cat_2	6	6			
kima_nazith	100	0	0	0	0	NORMAL			naboo	townsperson	townsperson		dressed_commoner_naboo_human_female_03.iff	1	1	0					0	0	0	0	0	0	0	0	2																npc/npc_81_90	generic_npc_9		"housing_improvement_01,housing_improvement_02,housing_improvement_03,housing_improvement_04,housing_improvement_05,col_story_count_dooku_set_3"						npc	1																				commoner_10	commoner_10	0	2			instant
kimogila	80	0	0	0	0	BOSS			lok	kimogila			kimogila_hue.iff	0.8	1.2	3					45	75	0	75	0	0	100	-1	2	1		1400	meat_carnivore	1300	hide_leathery					defaultProfile			1	80	creature/elite_creature:elite_creature_71_80	boss_creature_8		"housing_improvement_05,col_dejarik_holomonster,col_dejarik_table"		18	kimogila			carnivore		75	75		100				"snare_defense=100,root_defense=100"												lizard_5	lizard_5	24	12			instant
kimogila_aged	79	0	8	0	0	BOSS			lok	kimogila			kimogila_hue.iff	1.3	1.5	3					35	80	0	80	0	0	100	0	2	1		1450	meat_carnivore	1350	hide_leathery					defaultProfile			1	80	creature/elite_creature:elite_creature_71_80	boss_creature_8		"housing_improvement_05,col_dejarik_holomonster,col_dejarik_table"		18	kimogila			carnivore		70	70		100				"snare_defense=100,root_defense=100"												lizard_5	lizard_5	24	12			instant
kimogila_dwarf	78	0	8	0	0	NORMAL			lok	kimogila			kimogila_hue.iff	0.7	0.9	3					35	80	0	80	0	0	100	0	2	1		1450	meat_carnivore	1350	hide_leathery					defaultProfile			1	80	creature/creature_81_90	boss_creature_8		"housing_improvement_01,housing_improvement_02,housing_improvement_03,housing_improvement_04,housing_improvement_05,col_story_count_dooku_set_3"		18	kimogila			carnivore					100				"snare_defense=100,root_defense=100"												lizard_5	lizard_5	24	12			
kimogila_hatchling	78	0	0	0	0	BOSS			lok	kimogila			kimogila_hue.iff	0.5	0.6	1					0	0	0	55	0	0	100	-1	2	1		700	meat_carnivore	625	hide_leathery					defaultProfile			1	80	creature/elite_creature:elite_creature_71_80	boss_creature_8		"housing_improvement_05,col_dejarik_holomonster,col_dejarik_table"		18	kimogila			carnivore					100				"snare_defense=100,root_defense=100"								object/weapon/ranged/creature/creature_spit_small_green.iff		object/weapon/ranged/creature/creature_spit_small_green.iff		lizard_5	lizard_5	24	12		1	yes
kinad_baz_nitch	70	1	-3	0	0	NORMAL			dathomir	baz_nitch			baz_nitch_hue.iff	2	2.7	3					20	20	0	40	0	0	0	0	2	1		15	meat_wild	10	hide_leathery	5	bone_mammal			defaultProfile					creature/creature_61_70	generic_creature_7		"housing_improvement_04,col_story_count_dooku_set_1,col_story_count_dooku_set_2,col_glass_shelving_02"				0.15	lowAttackUtilityStrong	herbivore																					turkey_5	turkey_5	12	12		1	instant
king_merek_harvester	64	0	1	0	0	NORMAL			endor	merek			merek_hue.iff	1.5	2	2					60	-1	0	100	50	0	50	0	2	1			meat_wild	50	hide_leathery					defaultProfile					creature/creature_61_70	generic_creature_7		"housing_improvement_04,col_story_count_dooku_set_1,col_story_count_dooku_set_2,col_glass_shelving_02"				0.01	medTankUtilityAvg	carnivore																	object/weapon/ranged/creature/creature_spit_small_toxicgreen.iff		object/weapon/ranged/creature/creature_spit_small_toxicgreen.iff		mantis_4	mantis_4	12	12			
king_terak	100	0	0	0	0	NORMAL				marauder	endor_marauder		king_terak.iff	1.06	1.06	0					0	0	0	0	0	0	0	0	2																npc/npc_81_90	generic_npc_9		"housing_improvement_01,housing_improvement_02,housing_improvement_03,housing_improvement_04,housing_improvement_05,col_story_count_dooku_set_3"		18	marauder			npc	1																				commoner_10	commoner_10	0	2		1	yes
king_venom_nightspider	7	1	-1	0	0	NORMAL			naboo	nightspider			hermit_spider_hue.iff	2.5	2.5	1					0	0	0	0	0	0	0	-1	2	1		10	meat_insect							defaultProfile					creature/insect_1_10	generic_creature_1						0.1	lowAttackUtilityWeak	carnivore																	object/weapon/ranged/creature/creature_spit_small_toxicgreen.iff		object/weapon/ranged/creature/creature_spit_small_toxicgreen.iff				6	6			
kirkin_liawoon	100	0	0	0	0	NORMAL			corellia	townsperson			selonian_female			0					0	0	0	0	0	0	0	0	2																npc/npc_81_90	generic_npc_9		"housing_improvement_01,housing_improvement_02,housing_improvement_03,housing_improvement_04,housing_improvement_05,col_story_count_dooku_set_3"						npc													noble	fancy			rebel_carbine		rebel_unarmed		commoner_10	commoner_10	0	2			
kitster_banai	8	0	0	0	0	NORMAL			tatooine	townsperson			dressed_tatooine_kitster_banai.iff	0.85	0.85	0					0	0	0	0	0	0	0	-1	2																npc/npc_1_10	generic_npc_1								npc	1										npc.static_npc.kitster_banai												0	2			
klaatu	100	0	0	0	0	NORMAL				jabba			klaatu.iff	1	1	0					0	0	0	0	0	0	0	0	2																npc/npc_81_90	generic_npc_9		"housing_improvement_01,housing_improvement_02,housing_improvement_03,housing_improvement_04,housing_improvement_05,col_story_count_dooku_set_3"						npc	1									int:celebrity=1	npc.celebrity.klaatu										commoner_10	commoner_10	0	2			
kliknik	87	0	0	0	-3	NORMAL			yavin4	kliknik			kliknik_hue.iff	0.8	1.2	1					20	0	0	-1	0	-1	0	-1	2	1		5	meat_carnivore	4	hide_scaley					defaultProfile					creature/creature_71_80	generic_creature_8		"housing_improvement_04,housing_improvement_05,col_story_count_dooku_set_2,col_kill_kliknik_activation_loot"		18	kliknik			carnivore																	object/weapon/ranged/creature/creature_spit_large_yellow.iff		object/weapon/ranged/creature/creature_spit_large_yellow.iff		mantis_5	mantis_5	12	12			
kliknik_dark_defender	74	3	-3	0	0	NORMAL			yavin4	kliknik			kliknik_hue.iff	1.2	1.8	2					55	45	50	50	50	-1	-1	-1	2	1		7	meat_carnivore	4	hide_scaley					defaultProfile					creature/creature_71_80	generic_creature_8		"housing_improvement_04,housing_improvement_05,col_story_count_dooku_set_2"		18	kliknik			carnivore																	object/weapon/ranged/creature/creature_spit_spray_toxicgreen.iff		object/weapon/ranged/creature/creature_spit_spray_toxicgreen.iff		mantis_5	mantis_5	12	12	1		yes
kliknik_dark_hunter	74	3	-3	0	0	NORMAL			yavin4	kliknik			kliknik_hue.iff	1.2	1.8	2					40	40	0	-1	0	-1	-1	-1	2	1		6	meat_carnivore	4	hide_scaley					defaultProfile					creature/creature_71_80	generic_creature_8		"housing_improvement_04,housing_improvement_05,col_story_count_dooku_set_2"		18	kliknik			carnivore																	object/weapon/ranged/creature/creature_spit_small_yellow.iff		object/weapon/ranged/creature/creature_spit_small_yellow.iff		mantis_5	mantis_5	12	12			
kliknik_dark_queen	75	0	0	0	0	NORMAL			yavin4	kliknik			kliknik_hue.iff	1.8	2.5	4					45	45	0	35	35	-1	-1	-1	2	1		7	meat_carnivore	4	hide_scaley					defaultProfile					creature/creature_71_80	generic_creature_8		"housing_improvement_04,housing_improvement_05,col_story_count_dooku_set_2,col_kill_kliknik_activation_loot"		18	kliknik			carnivore																	object/weapon/ranged/creature/creature_spit_spray_yellow.iff		object/weapon/ranged/creature/creature_spit_spray_yellow.iff		mantis_5	mantis_5	12	12			yes
kliknik_dark_warrior	74	0	0	0	-4	NORMAL			yavin4	kliknik			kliknik_hue.iff	1.2	1.8	3					60	40	0	0	0	-1	-1	-1	2	1		6	meat_carnivore	4	hide_scaley					defaultProfile					creature/creature_71_80	generic_creature_8		"housing_improvement_04,housing_improvement_05,col_story_count_dooku_set_2,col_kill_kliknik_activation_loot"		18	kliknik			carnivore																	object/weapon/ranged/creature/creature_spit_small_red.iff		object/weapon/ranged/creature/creature_spit_small_red.iff		mantis_5	mantis_5	12	12			
kliknik_dark_worker	73	0	0	0	5	NORMAL			yavin4	kliknik			kliknik_hue.iff	1.2	1.8	1					0	0	0	0	0	-1	0	-1	2	1		6	meat_carnivore	4	hide_scaley					defaultProfile					creature/creature_71_80	generic_creature_8		"housing_improvement_04,housing_improvement_05,col_story_count_dooku_set_2"		18	kliknik			carnivore																					mantis_5	mantis_5	12	12			
kliknik_defender	89	0	0	0	-4	NORMAL			yavin4	kliknik			kliknik_hue.iff	0.9	1.5	2					40	25	35	35	35	-1	-1	-1	2	1		7	meat_carnivore	4	hide_scaley					defaultProfile					creature/creature_71_80	generic_creature_8		"housing_improvement_04,housing_improvement_05,col_story_count_dooku_set_2"		18	kliknik			carnivore																	object/weapon/ranged/creature/creature_spit_spray_toxicgreen.iff		object/weapon/ranged/creature/creature_spit_spray_toxicgreen.iff		mantis_5	mantis_5	12	12		1	
kliknik_hatchling	73	0	0	0	0	NORMAL			yavin4	kliknik			kliknik_hue.iff	0.5	0.5	1					0	0	0	0	0	0	0	0	2	1		1	meat_carnivore	4	hide_scaley					defaultProfile					creature/creature_71_80	generic_creature_8		"housing_improvement_04,housing_improvement_05,col_story_count_dooku_set_2"		18	kliknik			carnivore																					mantis_5	mantis_5	0	2			yes
kliknik_hunter	84	0	0	0	0	NORMAL			yavin4	kliknik			kliknik_hue.iff	0.9	1.3	2					40	35	0	0	0	-1	-1	-1	2	1		6	meat_carnivore	4	hide_scaley					defaultProfile					creature/creature_71_80	generic_creature_8		"housing_improvement_04,housing_improvement_05,col_story_count_dooku_set_2"		18	kliknik			carnivore																	object/weapon/ranged/creature/creature_spit_small_yellow.iff		object/weapon/ranged/creature/creature_spit_small_yellow.iff		mantis_5	mantis_5	12	12			
kliknik_mantis	74	0	0	0	-3	NORMAL			yavin4	kliknik			kliknik_hue.iff	1.2	1.2	2					20	0	0	-1	0	-1	0	-1	2	1		5	meat_carnivore	4	hide_scaley					defaultProfile					creature/creature_71_80	generic_creature_8		"housing_improvement_04,housing_improvement_05,col_story_count_dooku_set_2"		18	kliknik			carnivore																	object/weapon/ranged/creature/creature_spit_large_yellow.iff		object/weapon/ranged/creature/creature_spit_large_yellow.iff		mantis_5	mantis_5	12	12			
kliknik_queen	90	0	0	0	0	NORMAL			yavin4	kliknik			kliknik_hue.iff	1.6	1.8	4					60	35	0	35	35	-1	-1	-1	2	1		7	meat_carnivore	4	hide_scaley					defaultProfile					creature/creature_71_80	generic_creature_8		"housing_improvement_04,housing_improvement_05,col_story_count_dooku_set_2,col_kill_kliknik_activation_loot"		18	kliknik			carnivore																	object/weapon/ranged/creature/creature_spit_spray_yellow.iff		object/weapon/ranged/creature/creature_spit_spray_yellow.iff		mantis_5	mantis_5	12	12	1	1	
kliknik_queen_harvester	78	0	0	0	-3	NORMAL			yavin4	kliknik			kliknik_hue.iff	1	1.5	1					40	40	-1	0	0	-1	-1	-1	2	1		15	meat_carnivore	4	hide_scaley					defaultProfile					creature/creature_71_80	generic_creature_8		"housing_improvement_04,housing_improvement_05,col_story_count_dooku_set_2"		18	kliknik			carnivore																	object/weapon/ranged/creature/creature_spit_spray_green.iff		object/weapon/ranged/creature/creature_spit_spray_green.iff		mantis_5	mantis_5	12	12			
kliknik_scout	85	0	0	0	0	NORMAL			yavin4	kliknik			kliknik_hue.iff	1.1	1.3	3					35	20	0	30	0	0	0	-1	2	1		6	meat_carnivore	4	hide_scaley					defaultProfile					creature/creature_71_80	generic_creature_8		"housing_improvement_04,housing_improvement_05,col_story_count_dooku_set_2"		18	kliknik			carnivore																	object/weapon/ranged/creature/creature_spit_small_green.iff		object/weapon/ranged/creature/creature_spit_small_green.iff		mantis_5	mantis_5	12	12		1	yes
kliknik_shredder_guardian	73	3	-3	0	0	NORMAL			yavin4	kliknik			kliknik_hue.iff	1	1.5	2					40	0	0	0	0	-1	-1	-1	2	1		15	meat_carnivore	4	hide_scaley					defaultProfile					creature/creature_71_80	generic_creature_8		"housing_improvement_04,housing_improvement_05,col_story_count_dooku_set_2,col_kill_kliknik_activation_loot"		18	kliknik			carnivore																	object/weapon/ranged/creature/creature_spit_spray_red.iff		object/weapon/ranged/creature/creature_spit_spray_red.iff		mantis_5	mantis_5	12	12			
kliknik_swarming	73	0	0	0	-3	NORMAL			yavin4	kliknik			kliknik_hue.iff	0.7	0.8	1					20	0	0	-1	0	-1	0	-1	2	1		5	meat_carnivore	4	hide_scaley					defaultProfile					creature/creature_71_80	generic_creature_8		"housing_improvement_04,housing_improvement_05,col_story_count_dooku_set_2"		18	kliknik			carnivore																	object/weapon/ranged/creature/creature_spit_large_yellow.iff		object/weapon/ranged/creature/creature_spit_large_yellow.iff		mantis_5	mantis_5	12	12			
kliknik_warrior	86	0	0	0	0	NORMAL			yavin4	kliknik			kliknik_hue.iff	0.9	1.3	3					30	30	0	0	0	0	0	-1	2	1		6	meat_carnivore	4	hide_scaley					defaultProfile					creature/creature_71_80	generic_creature_8		"housing_improvement_04,housing_improvement_05,col_story_count_dooku_set_2,col_kill_kliknik_activation_loot"		18	kliknik			carnivore																	object/weapon/ranged/creature/creature_spit_small_red.iff		object/weapon/ranged/creature/creature_spit_small_red.iff		mantis_5	mantis_5	12	12			
kliknik_worker	88	-1	1	0	0	NORMAL			yavin4	kliknik			kliknik_hue.iff	0.9	1.3	1					0	25	0	0	-1	-1	-1	-1	2	1		6	meat_carnivore	4	hide_scaley					defaultProfile					creature/creature_71_80	generic_creature_8		"housing_improvement_04,housing_improvement_05,col_story_count_dooku_set_2"		18	kliknik			carnivore																					mantis_5	mantis_5	12	12			
knives_gunrunner	14	0	0	0	0	NORMAL		quest target for Knives Story Arc	tatooine	mercenary			criminal_smuggler			0					0	0	0	0	0	0	0	-1	2																npc/npc_11_20	generic_npc_2								npc											ai.thug		thug	slang			pirate_carbine_low_level		pirate_pistol_low_level		smuggler_1	smuggler_1	4	4			
knotted_krevol	14	0	0	0	0	NORMAL			naboo	krevol_horned			horned_krevol_hue.iff	0.9	1.4	4					0	0	0	0	0	0	0	-1	2	1		25	meat_reptilian	15	hide_scaley	7	bone_mammal			defaultProfile					creature/creature_11_20	generic_creature_2						0.15	lowAttackAbilityWeak	carnivore																					roach_1	roach_1	0	2	1		yes
kobola_assassin	46	4	-4	0	-2	NORMAL			rori	kobola	kobola		kobola_assassin	0.8	1.2	0					20	10	0	0	0	0	0	-1	2																npc/npc_41_50	generic_npc_5		"housing_improvement_02,col_aurebesh_tiles,col_shattered_shard_04"		18	kobola			npc														townperson			pirate_pistol		pirate_carbine		smuggler_4	smuggler_4	0	2			
